filename,chip_id,size,cksum,s3path_us,s3path_eu,s3path_as
8602e094_agbm.tif,8602e094,262482,3293019461,s3://drivendata-competition-biomassters-public-us/train_agbm/8602e094_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/8602e094_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/8602e094_agbm.tif
86043073_agbm.tif,86043073,262482,3838851340,s3://drivendata-competition-biomassters-public-us/train_agbm/86043073_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/86043073_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/86043073_agbm.tif
861b91c2_agbm.tif,861b91c2,262482,1966842034,s3://drivendata-competition-biomassters-public-us/train_agbm/861b91c2_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/861b91c2_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/861b91c2_agbm.tif
861d0063_agbm.tif,861d0063,262482,74608051,s3://drivendata-competition-biomassters-public-us/train_agbm/861d0063_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/861d0063_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/861d0063_agbm.tif
86204089_agbm.tif,86204089,262482,2959624117,s3://drivendata-competition-biomassters-public-us/train_agbm/86204089_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/86204089_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/86204089_agbm.tif
8625b1a3_agbm.tif,8625b1a3,262482,855901304,s3://drivendata-competition-biomassters-public-us/train_agbm/8625b1a3_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/8625b1a3_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/8625b1a3_agbm.tif
862a6d64_agbm.tif,862a6d64,262482,3889533684,s3://drivendata-competition-biomassters-public-us/train_agbm/862a6d64_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/862a6d64_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/862a6d64_agbm.tif
8631ab37_agbm.tif,8631ab37,262482,1374693551,s3://drivendata-competition-biomassters-public-us/train_agbm/8631ab37_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/8631ab37_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/8631ab37_agbm.tif
863228a7_agbm.tif,863228a7,262482,3354527175,s3://drivendata-competition-biomassters-public-us/train_agbm/863228a7_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/863228a7_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/863228a7_agbm.tif
8632ccd4_agbm.tif,8632ccd4,262482,1365077781,s3://drivendata-competition-biomassters-public-us/train_agbm/8632ccd4_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/8632ccd4_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/8632ccd4_agbm.tif
8633faf4_agbm.tif,8633faf4,262482,2816114318,s3://drivendata-competition-biomassters-public-us/train_agbm/8633faf4_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/8633faf4_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/8633faf4_agbm.tif
8643ccfa_agbm.tif,8643ccfa,262482,1535174597,s3://drivendata-competition-biomassters-public-us/train_agbm/8643ccfa_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/8643ccfa_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/8643ccfa_agbm.tif
8653d39f_agbm.tif,8653d39f,262482,1726166390,s3://drivendata-competition-biomassters-public-us/train_agbm/8653d39f_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/8653d39f_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/8653d39f_agbm.tif
865cbfe3_agbm.tif,865cbfe3,262482,2614573563,s3://drivendata-competition-biomassters-public-us/train_agbm/865cbfe3_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/865cbfe3_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/865cbfe3_agbm.tif
866437f0_agbm.tif,866437f0,262482,1570919352,s3://drivendata-competition-biomassters-public-us/train_agbm/866437f0_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/866437f0_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/866437f0_agbm.tif
8667d80f_agbm.tif,8667d80f,262482,2195992189,s3://drivendata-competition-biomassters-public-us/train_agbm/8667d80f_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/8667d80f_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/8667d80f_agbm.tif
866b66e1_agbm.tif,866b66e1,262482,1894043518,s3://drivendata-competition-biomassters-public-us/train_agbm/866b66e1_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/866b66e1_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/866b66e1_agbm.tif
866fdc5d_agbm.tif,866fdc5d,262482,4064855837,s3://drivendata-competition-biomassters-public-us/train_agbm/866fdc5d_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/866fdc5d_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/866fdc5d_agbm.tif
86705316_agbm.tif,86705316,262482,3856912339,s3://drivendata-competition-biomassters-public-us/train_agbm/86705316_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/86705316_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/86705316_agbm.tif
8672fd8f_agbm.tif,8672fd8f,262482,1714166382,s3://drivendata-competition-biomassters-public-us/train_agbm/8672fd8f_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/8672fd8f_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/8672fd8f_agbm.tif
8673e802_agbm.tif,8673e802,262482,2437080304,s3://drivendata-competition-biomassters-public-us/train_agbm/8673e802_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/8673e802_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/8673e802_agbm.tif
867dd4db_agbm.tif,867dd4db,262482,2476833562,s3://drivendata-competition-biomassters-public-us/train_agbm/867dd4db_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/867dd4db_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/867dd4db_agbm.tif
8683a77a_agbm.tif,8683a77a,262482,449292887,s3://drivendata-competition-biomassters-public-us/train_agbm/8683a77a_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/8683a77a_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/8683a77a_agbm.tif
86874536_agbm.tif,86874536,262482,2649429995,s3://drivendata-competition-biomassters-public-us/train_agbm/86874536_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/86874536_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/86874536_agbm.tif
869c367e_agbm.tif,869c367e,262482,2929501396,s3://drivendata-competition-biomassters-public-us/train_agbm/869c367e_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/869c367e_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/869c367e_agbm.tif
86aeb274_agbm.tif,86aeb274,262482,848641150,s3://drivendata-competition-biomassters-public-us/train_agbm/86aeb274_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/86aeb274_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/86aeb274_agbm.tif
86b00a73_agbm.tif,86b00a73,262482,1099602621,s3://drivendata-competition-biomassters-public-us/train_agbm/86b00a73_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/86b00a73_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/86b00a73_agbm.tif
86b04e54_agbm.tif,86b04e54,262482,3473235306,s3://drivendata-competition-biomassters-public-us/train_agbm/86b04e54_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/86b04e54_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/86b04e54_agbm.tif
86b1d7b4_agbm.tif,86b1d7b4,262482,966008178,s3://drivendata-competition-biomassters-public-us/train_agbm/86b1d7b4_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/86b1d7b4_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/86b1d7b4_agbm.tif
86b541ff_agbm.tif,86b541ff,262482,2122561648,s3://drivendata-competition-biomassters-public-us/train_agbm/86b541ff_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/86b541ff_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/86b541ff_agbm.tif
86c27a62_agbm.tif,86c27a62,262482,3166748383,s3://drivendata-competition-biomassters-public-us/train_agbm/86c27a62_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/86c27a62_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/86c27a62_agbm.tif
86ca19df_agbm.tif,86ca19df,262482,1708770808,s3://drivendata-competition-biomassters-public-us/train_agbm/86ca19df_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/86ca19df_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/86ca19df_agbm.tif
86d30e53_agbm.tif,86d30e53,262482,2069078775,s3://drivendata-competition-biomassters-public-us/train_agbm/86d30e53_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/86d30e53_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/86d30e53_agbm.tif
86d91f77_agbm.tif,86d91f77,262482,3046350965,s3://drivendata-competition-biomassters-public-us/train_agbm/86d91f77_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/86d91f77_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/86d91f77_agbm.tif
86dea1cc_agbm.tif,86dea1cc,262482,1158287795,s3://drivendata-competition-biomassters-public-us/train_agbm/86dea1cc_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/86dea1cc_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/86dea1cc_agbm.tif
86e13034_agbm.tif,86e13034,262482,748735851,s3://drivendata-competition-biomassters-public-us/train_agbm/86e13034_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/86e13034_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/86e13034_agbm.tif
86e353eb_agbm.tif,86e353eb,262482,4025444764,s3://drivendata-competition-biomassters-public-us/train_agbm/86e353eb_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/86e353eb_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/86e353eb_agbm.tif
86e4c0bb_agbm.tif,86e4c0bb,262482,918283376,s3://drivendata-competition-biomassters-public-us/train_agbm/86e4c0bb_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/86e4c0bb_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/86e4c0bb_agbm.tif
86e4f5d6_agbm.tif,86e4f5d6,262482,3876411193,s3://drivendata-competition-biomassters-public-us/train_agbm/86e4f5d6_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/86e4f5d6_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/86e4f5d6_agbm.tif
86e50586_agbm.tif,86e50586,262482,1285174628,s3://drivendata-competition-biomassters-public-us/train_agbm/86e50586_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/86e50586_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/86e50586_agbm.tif
86e5bf04_agbm.tif,86e5bf04,262482,405805871,s3://drivendata-competition-biomassters-public-us/train_agbm/86e5bf04_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/86e5bf04_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/86e5bf04_agbm.tif
86e8c394_agbm.tif,86e8c394,262482,2200039573,s3://drivendata-competition-biomassters-public-us/train_agbm/86e8c394_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/86e8c394_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/86e8c394_agbm.tif
86f69afc_agbm.tif,86f69afc,262482,533508826,s3://drivendata-competition-biomassters-public-us/train_agbm/86f69afc_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/86f69afc_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/86f69afc_agbm.tif
87088246_agbm.tif,87088246,262482,584437066,s3://drivendata-competition-biomassters-public-us/train_agbm/87088246_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/87088246_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/87088246_agbm.tif
8712aa91_agbm.tif,8712aa91,262482,1273132168,s3://drivendata-competition-biomassters-public-us/train_agbm/8712aa91_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/8712aa91_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/8712aa91_agbm.tif
871f3875_agbm.tif,871f3875,262482,2818432226,s3://drivendata-competition-biomassters-public-us/train_agbm/871f3875_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/871f3875_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/871f3875_agbm.tif
871f4f6b_agbm.tif,871f4f6b,262482,1016381073,s3://drivendata-competition-biomassters-public-us/train_agbm/871f4f6b_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/871f4f6b_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/871f4f6b_agbm.tif
87261da2_agbm.tif,87261da2,262482,383619866,s3://drivendata-competition-biomassters-public-us/train_agbm/87261da2_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/87261da2_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/87261da2_agbm.tif
872d0bbf_agbm.tif,872d0bbf,262482,3310251460,s3://drivendata-competition-biomassters-public-us/train_agbm/872d0bbf_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/872d0bbf_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/872d0bbf_agbm.tif
87310c05_agbm.tif,87310c05,262482,283120665,s3://drivendata-competition-biomassters-public-us/train_agbm/87310c05_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/87310c05_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/87310c05_agbm.tif
8738810e_agbm.tif,8738810e,262482,1684893576,s3://drivendata-competition-biomassters-public-us/train_agbm/8738810e_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/8738810e_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/8738810e_agbm.tif
874dde20_agbm.tif,874dde20,262482,799535421,s3://drivendata-competition-biomassters-public-us/train_agbm/874dde20_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/874dde20_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/874dde20_agbm.tif
874f9fe3_agbm.tif,874f9fe3,262482,4062004987,s3://drivendata-competition-biomassters-public-us/train_agbm/874f9fe3_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/874f9fe3_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/874f9fe3_agbm.tif
8764d723_agbm.tif,8764d723,262482,4291404833,s3://drivendata-competition-biomassters-public-us/train_agbm/8764d723_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/8764d723_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/8764d723_agbm.tif
876c2940_agbm.tif,876c2940,262482,3233905305,s3://drivendata-competition-biomassters-public-us/train_agbm/876c2940_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/876c2940_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/876c2940_agbm.tif
8771b6e1_agbm.tif,8771b6e1,262482,3453250776,s3://drivendata-competition-biomassters-public-us/train_agbm/8771b6e1_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/8771b6e1_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/8771b6e1_agbm.tif
8774accd_agbm.tif,8774accd,262482,1260513512,s3://drivendata-competition-biomassters-public-us/train_agbm/8774accd_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/8774accd_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/8774accd_agbm.tif
877d37b1_agbm.tif,877d37b1,262482,1933555093,s3://drivendata-competition-biomassters-public-us/train_agbm/877d37b1_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/877d37b1_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/877d37b1_agbm.tif
87803901_agbm.tif,87803901,262482,958160877,s3://drivendata-competition-biomassters-public-us/train_agbm/87803901_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/87803901_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/87803901_agbm.tif
878c9437_agbm.tif,878c9437,262482,79719381,s3://drivendata-competition-biomassters-public-us/train_agbm/878c9437_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/878c9437_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/878c9437_agbm.tif
879a3095_agbm.tif,879a3095,262482,1861195325,s3://drivendata-competition-biomassters-public-us/train_agbm/879a3095_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/879a3095_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/879a3095_agbm.tif
879d77e9_agbm.tif,879d77e9,262482,3064680014,s3://drivendata-competition-biomassters-public-us/train_agbm/879d77e9_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/879d77e9_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/879d77e9_agbm.tif
879e0fab_agbm.tif,879e0fab,262482,3517243862,s3://drivendata-competition-biomassters-public-us/train_agbm/879e0fab_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/879e0fab_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/879e0fab_agbm.tif
879f4e78_agbm.tif,879f4e78,262482,3722435643,s3://drivendata-competition-biomassters-public-us/train_agbm/879f4e78_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/879f4e78_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/879f4e78_agbm.tif
87a1f4d3_agbm.tif,87a1f4d3,262482,2880363210,s3://drivendata-competition-biomassters-public-us/train_agbm/87a1f4d3_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/87a1f4d3_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/87a1f4d3_agbm.tif
87c7a341_agbm.tif,87c7a341,262482,5097094,s3://drivendata-competition-biomassters-public-us/train_agbm/87c7a341_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/87c7a341_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/87c7a341_agbm.tif
87cedd39_agbm.tif,87cedd39,262482,4079330973,s3://drivendata-competition-biomassters-public-us/train_agbm/87cedd39_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/87cedd39_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/87cedd39_agbm.tif
87d409a1_agbm.tif,87d409a1,262482,3278576939,s3://drivendata-competition-biomassters-public-us/train_agbm/87d409a1_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/87d409a1_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/87d409a1_agbm.tif
87d50052_agbm.tif,87d50052,262482,3650587896,s3://drivendata-competition-biomassters-public-us/train_agbm/87d50052_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/87d50052_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/87d50052_agbm.tif
87d95885_agbm.tif,87d95885,262482,1870221474,s3://drivendata-competition-biomassters-public-us/train_agbm/87d95885_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/87d95885_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/87d95885_agbm.tif
87d96fa0_agbm.tif,87d96fa0,262482,3523422394,s3://drivendata-competition-biomassters-public-us/train_agbm/87d96fa0_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/87d96fa0_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/87d96fa0_agbm.tif
87e533de_agbm.tif,87e533de,262482,3789671051,s3://drivendata-competition-biomassters-public-us/train_agbm/87e533de_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/87e533de_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/87e533de_agbm.tif
87ec0f04_agbm.tif,87ec0f04,262482,2191143935,s3://drivendata-competition-biomassters-public-us/train_agbm/87ec0f04_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/87ec0f04_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/87ec0f04_agbm.tif
87ec1838_agbm.tif,87ec1838,262482,924837950,s3://drivendata-competition-biomassters-public-us/train_agbm/87ec1838_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/87ec1838_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/87ec1838_agbm.tif
87f3d419_agbm.tif,87f3d419,262482,1106892331,s3://drivendata-competition-biomassters-public-us/train_agbm/87f3d419_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/87f3d419_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/87f3d419_agbm.tif
87f3fd11_agbm.tif,87f3fd11,262482,2518602556,s3://drivendata-competition-biomassters-public-us/train_agbm/87f3fd11_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/87f3fd11_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/87f3fd11_agbm.tif
87f413a7_agbm.tif,87f413a7,262482,302707524,s3://drivendata-competition-biomassters-public-us/train_agbm/87f413a7_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/87f413a7_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/87f413a7_agbm.tif
87f6b637_agbm.tif,87f6b637,262482,293685768,s3://drivendata-competition-biomassters-public-us/train_agbm/87f6b637_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/87f6b637_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/87f6b637_agbm.tif
87fa9386_agbm.tif,87fa9386,262482,1208871840,s3://drivendata-competition-biomassters-public-us/train_agbm/87fa9386_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/87fa9386_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/87fa9386_agbm.tif
88103b39_agbm.tif,88103b39,262482,2795148385,s3://drivendata-competition-biomassters-public-us/train_agbm/88103b39_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/88103b39_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/88103b39_agbm.tif
88267a8e_agbm.tif,88267a8e,262482,87904449,s3://drivendata-competition-biomassters-public-us/train_agbm/88267a8e_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/88267a8e_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/88267a8e_agbm.tif
88337659_agbm.tif,88337659,262482,3242142463,s3://drivendata-competition-biomassters-public-us/train_agbm/88337659_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/88337659_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/88337659_agbm.tif
8833efc8_agbm.tif,8833efc8,262482,2308127011,s3://drivendata-competition-biomassters-public-us/train_agbm/8833efc8_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/8833efc8_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/8833efc8_agbm.tif
88375984_agbm.tif,88375984,262482,4199014091,s3://drivendata-competition-biomassters-public-us/train_agbm/88375984_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/88375984_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/88375984_agbm.tif
88377a2d_agbm.tif,88377a2d,262482,441872100,s3://drivendata-competition-biomassters-public-us/train_agbm/88377a2d_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/88377a2d_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/88377a2d_agbm.tif
883bc423_agbm.tif,883bc423,262482,626404197,s3://drivendata-competition-biomassters-public-us/train_agbm/883bc423_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/883bc423_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/883bc423_agbm.tif
8849cd85_agbm.tif,8849cd85,262482,3469908629,s3://drivendata-competition-biomassters-public-us/train_agbm/8849cd85_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/8849cd85_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/8849cd85_agbm.tif
884fc387_agbm.tif,884fc387,262482,824429917,s3://drivendata-competition-biomassters-public-us/train_agbm/884fc387_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/884fc387_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/884fc387_agbm.tif
885f4fc8_agbm.tif,885f4fc8,262482,2999922773,s3://drivendata-competition-biomassters-public-us/train_agbm/885f4fc8_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/885f4fc8_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/885f4fc8_agbm.tif
8868ffdf_agbm.tif,8868ffdf,262482,3366790371,s3://drivendata-competition-biomassters-public-us/train_agbm/8868ffdf_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/8868ffdf_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/8868ffdf_agbm.tif
886a6256_agbm.tif,886a6256,262482,936726454,s3://drivendata-competition-biomassters-public-us/train_agbm/886a6256_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/886a6256_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/886a6256_agbm.tif
886ecfc1_agbm.tif,886ecfc1,262482,3779809259,s3://drivendata-competition-biomassters-public-us/train_agbm/886ecfc1_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/886ecfc1_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/886ecfc1_agbm.tif
886f84cb_agbm.tif,886f84cb,262482,3131643771,s3://drivendata-competition-biomassters-public-us/train_agbm/886f84cb_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/886f84cb_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/886f84cb_agbm.tif
887dd194_agbm.tif,887dd194,262482,1163402565,s3://drivendata-competition-biomassters-public-us/train_agbm/887dd194_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/887dd194_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/887dd194_agbm.tif
888075c9_agbm.tif,888075c9,262482,1569761804,s3://drivendata-competition-biomassters-public-us/train_agbm/888075c9_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/888075c9_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/888075c9_agbm.tif
8885bb54_agbm.tif,8885bb54,262482,3900321208,s3://drivendata-competition-biomassters-public-us/train_agbm/8885bb54_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/8885bb54_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/8885bb54_agbm.tif
888e72c0_agbm.tif,888e72c0,262482,3898126035,s3://drivendata-competition-biomassters-public-us/train_agbm/888e72c0_agbm.tif,s3://drivendata-competition-biomassters-public-eu/train_agbm/888e72c0_agbm.tif,s3://drivendata-competition-biomassters-public-as/train_agbm/888e72c0_agbm.tif
